year,month,circle,type_of_connection,service_provider,value,unit,notes
2018,April,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2018,April,Maharashtra,wireless,MTNL,,value in absolute number,
2018,April,Mumbai,wireless,MTNL,1273517,value in absolute number,
2018,April,North East,wireless,MTNL,,value in absolute number,
2018,April,Odisha,wireless,MTNL,,value in absolute number,
2018,April,Punjab,wireless,MTNL,,value in absolute number,
2018,April,Rajasthan,wireless,MTNL,,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,MTNL,,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2018,April,West Bengal,wireless,MTNL,,value in absolute number,
2018,April,All India,wireless,MTNL,3544893,value in absolute number,
2018,April,Andhra Pradesh,wireless,Telenor,3460110,value in absolute number,
2018,April,Assam,wireless,Telenor,,value in absolute number,
2018,April,Bihar,wireless,Telenor,6794114,value in absolute number,
2018,April,Delhi,wireless,Telenor,,value in absolute number,
2018,April,Gujarat,wireless,Telenor,5991521,value in absolute number,
2018,April,Haryana,wireless,Telenor,,value in absolute number,
2018,April,Himachal Pradesh,wireless,Telenor,,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Telenor,,value in absolute number,
2018,April,Karnataka,wireless,Telenor,,value in absolute number,
2018,April,Kerala,wireless,Telenor,,value in absolute number,
2018,April,Kolkata,wireless,Telenor,,value in absolute number,
2018,April,Madhya Pradesh,wireless,Telenor,,value in absolute number,
2018,April,Maharashtra,wireless,Telenor,4496715,value in absolute number,
2018,April,Mumbai,wireless,Telenor,,value in absolute number,
2018,April,North East,wireless,Telenor,,value in absolute number,
2018,April,Odisha,wireless,Telenor,,value in absolute number,
2018,April,Punjab,wireless,Telenor,,value in absolute number,
2018,April,Rajasthan,wireless,Telenor,,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Telenor,,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Telenor,8687673,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Telenor,6725080,value in absolute number,
2018,April,West Bengal,wireless,Telenor,,value in absolute number,
2018,April,All India,wireless,Telenor,36155213,value in absolute number,
2018,April,Andhra Pradesh,wireless,Reliance Jio,16167537,value in absolute number,
2018,April,Assam,wireless,Reliance Jio,3831847,value in absolute number,
2018,April,Bihar,wireless,Reliance Jio,13179954,value in absolute number,
2018,April,Delhi,wireless,Reliance Jio,11320182,value in absolute number,
2018,April,Gujarat,wireless,Reliance Jio,13757164,value in absolute number,
2018,April,Haryana,wireless,Reliance Jio,4972417,value in absolute number,
2018,April,Himachal Pradesh,wireless,Reliance Jio,2041058,value in absolute number,
2018,April,Jammu and Kashmir,wireless,Reliance Jio,2375238,value in absolute number,
2018,April,Karnataka,wireless,Reliance Jio,10810389,value in absolute number,
2018,April,Kerala,wireless,Reliance Jio,5646011,value in absolute number,
2018,April,Kolkata,wireless,Reliance Jio,6195439,value in absolute number,
2018,April,Madhya Pradesh,wireless,Reliance Jio,12392777,value in absolute number,
2018,April,Maharashtra,wireless,Reliance Jio,14273675,value in absolute number,
2018,April,Mumbai,wireless,Reliance Jio,8820804,value in absolute number,
2018,April,North East,wireless,Reliance Jio,1796360,value in absolute number,
2018,April,Odisha,wireless,Reliance Jio,5437121,value in absolute number,
2018,April,Punjab,wireless,Reliance Jio,8566707,value in absolute number,
2018,April,Rajasthan,wireless,Reliance Jio,10677262,value in absolute number,
2018,April,Tamil Nadu (including Chennai),wireless,Reliance Jio,13127395,value in absolute number,
2018,April,Uttar Pradesh (East),wireless,Reliance Jio,13108630,value in absolute number,
2018,April,Uttar Pradesh (West),wireless,Reliance Jio,10017372,value in absolute number,
2018,April,West Bengal,wireless,Reliance Jio,7676744,value in absolute number,
2018,April,All India,wireless,Reliance Jio,196192083,value in absolute number,
2018,March,Andhra Pradesh,wireless,Bharti Airtel,27318827,value in absolute number,
2018,March,Assam,wireless,Bharti Airtel,7803873,value in absolute number,
2018,March,Bihar,wireless,Bharti Airtel,32317362,value in absolute number,
2018,March,Delhi,wireless,Bharti Airtel,13916959,value in absolute number,
2018,March,Gujarat,wireless,Bharti Airtel,9700460,value in absolute number,
2018,March,Haryana,wireless,Bharti Airtel,4002935,value in absolute number,
2018,March,Himachal Pradesh,wireless,Bharti Airtel,3522199,value in absolute number,
2018,March,Jammu and Kashmir,wireless,Bharti Airtel,4814170,value in absolute number,
2018,March,Karnataka,wireless,Bharti Airtel,24823003,value in absolute number,
2018,March,Kerala,wireless,Bharti Airtel,4916310,value in absolute number,
2018,March,Kolkata,wireless,Bharti Airtel,6193156,value in absolute number,
2018,March,Madhya Pradesh,wireless,Bharti Airtel,15326157,value in absolute number,
2018,March,Maharashtra,wireless,Bharti Airtel,14616112,value in absolute number,
2018,March,Mumbai,wireless,Bharti Airtel,7940801,value in absolute number,
2018,March,North East,wireless,Bharti Airtel,4904098,value in absolute number,
2018,March,Odisha,wireless,Bharti Airtel,12382689,value in absolute number,
2018,March,Punjab,wireless,Bharti Airtel,9870037,value in absolute number,
2018,March,Rajasthan,wireless,Bharti Airtel,22538857,value in absolute number,
2018,March,Tamil Nadu (including Chennai),wireless,Bharti Airtel,24078948,value in absolute number,
2018,March,Uttar Pradesh (East),wireless,Bharti Airtel,26099036,value in absolute number,
2018,March,Uttar Pradesh (West),wireless,Bharti Airtel,9466403,value in absolute number,
2018,March,West Bengal,wireless,Bharti Airtel,17639414,value in absolute number,
2018,March,All India,wireless,Bharti Airtel,304191806,value in absolute number,
2018,March,Andhra Pradesh,wireless,Reliance Communications,8609,value in absolute number,
2018,March,Assam,wireless,Reliance Communications,38,value in absolute number,
2018,March,Bihar,wireless,Reliance Communications,1293,value in absolute number,
2018,March,Delhi,wireless,Reliance Communications,48804,value in absolute number,
2018,March,Gujarat,wireless,Reliance Communications,2690,value in absolute number,
2018,March,Haryana,wireless,Reliance Communications,313,value in absolute number,
2018,March,Himachal Pradesh,wireless,Reliance Communications,323,value in absolute number,
2018,March,Jammu and Kashmir,wireless,Reliance Communications,4,value in absolute number,
2018,March,Karnataka,wireless,Reliance Communications,13220,value in absolute number,
2018,March,Kerala,wireless,Reliance Communications,2705,value in absolute number,
2018,March,Kolkata,wireless,Reliance Communications,3725,value in absolute number,
2018,March,Madhya Pradesh,wireless,Reliance Communications,59809,value in absolute number,
2018,March,Maharashtra,wireless,Reliance Communications,6084,value in absolute number,
2018,March,Mumbai,wireless,Reliance Communications,15944,value in absolute number,
2018,March,North East,wireless,Reliance Communications,0,value in absolute number,
2018,March,Odisha,wireless,Reliance Communications,151,value in absolute number,
2018,March,Punjab,wireless,Reliance Communications,692,value in absolute number,
2018,March,Rajasthan,wireless,Reliance Communications,3604,value in absolute number,
2018,March,Tamil Nadu (including Chennai),wireless,Reliance Communications,13772,value in absolute number,
2018,March,Uttar Pradesh (East),wireless,Reliance Communications,2425,value in absolute number,
2018,March,Uttar Pradesh (West),wireless,Reliance Communications,1052,value in absolute number,
2018,March,West Bengal,wireless,Reliance Communications,711,value in absolute number,
2018,March,All India,wireless,Reliance Communications,185968,value in absolute number,
2018,March,Andhra Pradesh,wireless,Vodafone,6397411,value in absolute number,
2018,March,Assam,wireless,Vodafone,4220244,value in absolute number,
2018,March,Bihar,wireless,Vodafone,10302695,value in absolute number,
2018,March,Delhi,wireless,Vodafone,12281591,value in absolute number,
2018,March,Gujarat,wireless,Vodafone,20787332,value in absolute number,
2018,March,Haryana,wireless,Vodafone,6455744,value in absolute number,
2018,March,Himachal Pradesh,wireless,Vodafone,589785,value in absolute number,
2018,March,Jammu and Kashmir,wireless,Vodafone,894705,value in absolute number,
2018,March,Karnataka,wireless,Vodafone,7759965,value in absolute number,
2018,March,Kerala,wireless,Vodafone,7930931,value in absolute number,
2018,March,Kolkata,wireless,Vodafone,6625667,value in absolute number,
2018,March,Madhya Pradesh,wireless,Vodafone,6541449,value in absolute number,
2018,March,Maharashtra,wireless,Vodafone,20605324,value in absolute number,
2018,March,Mumbai,wireless,Vodafone,9861178,value in absolute number,
2018,March,North East,wireless,Vodafone,1751795,value in absolute number,
2018,March,Odisha,wireless,Vodafone,4537996,value in absolute number,
2018,March,Punjab,wireless,Vodafone,4915088,value in absolute number,
2018,March,Rajasthan,wireless,Vodafone,12203525,value in absolute number,
2018,March,Tamil Nadu (including Chennai),wireless,Vodafone,20191218,value in absolute number,
2018,March,Uttar Pradesh (East),wireless,Vodafone,23762086,value in absolute number,
2018,March,Uttar Pradesh (West),wireless,Vodafone,12495605,value in absolute number,
2018,March,West Bengal,wireless,Vodafone,21586423,value in absolute number,
2018,March,All India,wireless,Vodafone,222697757,value in absolute number,
2018,March,Andhra Pradesh,wireless,Tata Teleservices,2696111,value in absolute number,
2018,March,Assam,wireless,Tata Teleservices,,value in absolute number,
2018,March,Bihar,wireless,Tata Teleservices,673857,value in absolute number,
2018,March,Delhi,wireless,Tata Teleservices,1058125,value in absolute number,
2018,March,Gujarat,wireless,Tata Teleservices,1592529,value in absolute number,
2018,March,Haryana,wireless,Tata Teleservices,1321541,value in absolute number,
2018,March,Himachal Pradesh,wireless,Tata Teleservices,17858,value in absolute number,
2018,March,Jammu and Kashmir,wireless,Tata Teleservices,,value in absolute number,
2018,March,Karnataka,wireless,Tata Teleservices,4561643,value in absolute number,
2018,March,Kerala,wireless,Tata Teleservices,666659,value in absolute number,
2018,March,Kolkata,wireless,Tata Teleservices,1600298,value in absolute number,
2018,March,Madhya Pradesh,wireless,Tata Teleservices,2944834,value in absolute number,
2018,March,Maharashtra,wireless,Tata Teleservices,3307883,value in absolute number,
2018,March,Mumbai,wireless,Tata Teleservices,1876229,value in absolute number,
2018,March,North East,wireless,Tata Teleservices,,value in absolute number,
2018,March,Odisha,wireless,Tata Teleservices,990027,value in absolute number,
2018,March,Punjab,wireless,Tata Teleservices,1266199,value in absolute number,
2018,March,Rajasthan,wireless,Tata Teleservices,370943,value in absolute number,
2018,March,Tamil Nadu (including Chennai),wireless,Tata Teleservices,2250785,value in absolute number,
2018,March,Uttar Pradesh (East),wireless,Tata Teleservices,2064058,value in absolute number,
2018,March,Uttar Pradesh (West),wireless,Tata Teleservices,1828398,value in absolute number,
2018,March,West Bengal,wireless,Tata Teleservices,101248,value in absolute number,
2018,March,All India,wireless,Tata Teleservices,31189225,value in absolute number,
2018,March,Andhra Pradesh,wireless,Idea,17745682,value in absolute number,
2018,March,Assam,wireless,Idea,1396473,value in absolute number,
2018,March,Bihar,wireless,Idea,14188931,value in absolute number,
2018,March,Delhi,wireless,Idea,7378006,value in absolute number,
2018,March,Gujarat,wireless,Idea,14569508,value in absolute number,
2018,March,Haryana,wireless,Idea,5363143,value in absolute number,
2018,March,Himachal Pradesh,wireless,Idea,981637,value in absolute number,
2018,March,Jammu and Kashmir,wireless,Idea,702137,value in absolute number,
2018,March,Karnataka,wireless,Idea,9539659,value in absolute number,
2018,March,Kerala,wireless,Idea,12229356,value in absolute number,
2018,March,Kolkata,wireless,Idea,2846495,value in absolute number,
2018,March,Madhya Pradesh,wireless,Idea,27982096,value in absolute number,
2018,March,Maharashtra,wireless,Idea,30650020,value in absolute number,
2018,March,Mumbai,wireless,Idea,4697339,value in absolute number,
2018,March,North East,wireless,Idea,549196,value in absolute number,
2018,March,Odisha,wireless,Idea,1988323,value in absolute number,
2018,March,Punjab,wireless,Idea,7673236,value in absolute number,
2018,March,Rajasthan,wireless,Idea,8271627,value in absolute number,
2018,March,Tamil Nadu (including Chennai),wireless,Idea,6090040,value in absolute number,
2018,March,Uttar Pradesh (East),wireless,Idea,12611655,value in absolute number,
2018,March,Uttar Pradesh (West),wireless,Idea,17516176,value in absolute number,
2018,March,West Bengal,wireless,Idea,6238868,value in absolute number,
2018,March,All India,wireless,Idea,211209603,value in absolute number,
2018,March,Andhra Pradesh,wireless,Aircel,2152478,value in absolute number,
2018,March,Assam,wireless,Aircel,5723781,value in absolute number,
2018,March,Bihar,wireless,Aircel,7240203,value in absolute number,
2018,March,Delhi,wireless,Aircel,6112896,value in absolute number,
2018,March,Gujarat,wireless,Aircel,0,value in absolute number,
2018,March,Haryana,wireless,Aircel,0,value in absolute number,
2018,March,Himachal Pradesh,wireless,Aircel,0,value in absolute number,
2018,March,Jammu and Kashmir,wireless,Aircel,3378318,value in absolute number,
2018,March,Karnataka,wireless,Aircel,2690193,value in absolute number,
2018,March,Kerala,wireless,Aircel,233179,value in absolute number,
2018,March,Kolkata,wireless,Aircel,3479087,value in absolute number,
2018,March,Madhya Pradesh,wireless,Aircel,0,value in absolute number,
2018,March,Maharashtra,wireless,Aircel,0,value in absolute number,
2018,March,Mumbai,wireless,Aircel,2182118,value in absolute number,
2018,March,North East,wireless,Aircel,3292069,value in absolute number,
