year,month,circle,type_of_connection,service_provider,value,unit,notes
2024,February,Uttar Pradesh (East),wireless,Reliance Jio,39737349,value in absolute number,
2024,February,Uttar Pradesh (West),wireless,Reliance Jio,24160031,value in absolute number,
2024,February,West Bengal,wireless,Reliance Jio,24306901,value in absolute number,
2024,February,All India,wireless,Reliance Jio,467589308,value in absolute number,
2024,January,Andhra Pradesh,wireless,Bharti Airtel (Including Tata Tele.),33574662,value in absolute number,
2024,January,Assam,wireless,Bharti Airtel (Including Tata Tele.),11676769,value in absolute number,
2024,January,Bihar,wireless,Bharti Airtel (Including Tata Tele.),41219965,value in absolute number,
2024,January,Delhi,wireless,Bharti Airtel (Including Tata Tele.),17997887,value in absolute number,
2024,January,Gujarat,wireless,Bharti Airtel (Including Tata Tele.),11763034,value in absolute number,
2024,January,Haryana,wireless,Bharti Airtel (Including Tata Tele.),6928123,value in absolute number,
2024,January,Himachal Pradesh,wireless,Bharti Airtel (Including Tata Tele.),3566475,value in absolute number,
2024,January,Jammu and Kashmir,wireless,Bharti Airtel (Including Tata Tele.),5883713,value in absolute number,
2024,January,Karnataka,wireless,Bharti Airtel (Including Tata Tele.),32016281,value in absolute number,
2024,January,Kerala,wireless,Bharti Airtel (Including Tata Tele.),8514603,value in absolute number,
2024,January,Kolkata,wireless,Bharti Airtel (Including Tata Tele.),5682729,value in absolute number,
2024,January,Madhya Pradesh,wireless,Bharti Airtel (Including Tata Tele.),15982845,value in absolute number,
2024,January,Maharashtra,wireless,Bharti Airtel (Including Tata Tele.),21602792,value in absolute number,
2024,January,Mumbai,wireless,Bharti Airtel (Including Tata Tele.),9985385,value in absolute number,
2024,January,North East,wireless,Bharti Airtel (Including Tata Tele.),6214956,value in absolute number,
2024,January,Odisha,wireless,Bharti Airtel (Including Tata Tele.),11501940,value in absolute number,
2024,January,Punjab,wireless,Bharti Airtel (Including Tata Tele.),12541225,value in absolute number,
2024,January,Rajasthan,wireless,Bharti Airtel (Including Tata Tele.),23202594,value in absolute number,
2024,January,Tamil Nadu,wireless,Bharti Airtel (Including Tata Tele.),29152903,value in absolute number,
2024,January,Uttar Pradesh (East),wireless,Bharti Airtel (Including Tata Tele.),36929390,value in absolute number,
2024,January,Uttar Pradesh (West),wireless,Bharti Airtel (Including Tata Tele.),18694147,value in absolute number,
2024,January,West Bengal,wireless,Bharti Airtel (Including Tata Tele.),17851161,value in absolute number,
2024,January,All India,wireless,Bharti Airtel (Including Tata Tele.),382483579,value in absolute number,
2024,January,Andhra Pradesh,wireless,Reliance Communications,,value in absolute number,
2024,January,Assam,wireless,Reliance Communications,,value in absolute number,
2024,January,Bihar,wireless,Reliance Communications,,value in absolute number,
2024,January,Delhi,wireless,Reliance Communications,20,value in absolute number,
2024,January,Gujarat,wireless,Reliance Communications,39,value in absolute number,
2024,January,Haryana,wireless,Reliance Communications,7,value in absolute number,
2024,January,Himachal Pradesh,wireless,Reliance Communications,90,value in absolute number,
2024,January,Jammu and Kashmir,wireless,Reliance Communications,0,value in absolute number,
2024,January,Karnataka,wireless,Reliance Communications,549,value in absolute number,
2024,January,Kerala,wireless,Reliance Communications,100,value in absolute number,
2024,January,Kolkata,wireless,Reliance Communications,0,value in absolute number,
2024,January,Madhya Pradesh,wireless,Reliance Communications,0,value in absolute number,
2024,January,Maharashtra,wireless,Reliance Communications,0,value in absolute number,
2024,January,Mumbai,wireless,Reliance Communications,604,value in absolute number,
2024,January,North East,wireless,Reliance Communications,0,value in absolute number,
2024,January,Odisha,wireless,Reliance Communications,24,value in absolute number,
2024,January,Punjab,wireless,Reliance Communications,99,value in absolute number,
2024,January,Rajasthan,wireless,Reliance Communications,151,value in absolute number,
2024,January,Tamil Nadu,wireless,Reliance Communications,213,value in absolute number,
2024,January,Uttar Pradesh (East),wireless,Reliance Communications,0,value in absolute number,
2024,January,Uttar Pradesh (West),wireless,Reliance Communications,5,value in absolute number,
2024,January,West Bengal,wireless,Reliance Communications,76,value in absolute number,
2024,January,All India,wireless,Reliance Communications,1977,value in absolute number,
2024,January,Andhra Pradesh,wireless,Vodafone Idea,10845127,value in absolute number,
2024,January,Assam,wireless,Vodafone Idea,1638260,value in absolute number,
2024,January,Bihar,wireless,Vodafone Idea,7635900,value in absolute number,
2024,January,Delhi,wireless,Vodafone Idea,16552965,value in absolute number,
2024,January,Gujarat,wireless,Vodafone Idea,20856409,value in absolute number,
2024,January,Haryana,wireless,Vodafone Idea,6797157,value in absolute number,
2024,January,Himachal Pradesh,wireless,Vodafone Idea,402557,value in absolute number,
2024,January,Jammu and Kashmir,wireless,Vodafone Idea,299926,value in absolute number,
2024,January,Karnataka,wireless,Vodafone Idea,6499154,value in absolute number,
2024,January,Kerala,wireless,Vodafone Idea,13657471,value in absolute number,
2024,January,Kolkata,wireless,Vodafone Idea,5345800,value in absolute number,
2024,January,Madhya Pradesh,wireless,Vodafone Idea,15699573,value in absolute number,
2024,January,Maharashtra,wireless,Vodafone Idea,22614053,value in absolute number,
2024,January,Mumbai,wireless,Vodafone Idea,11117377,value in absolute number,
2024,January,North East,wireless,Vodafone Idea,790585,value in absolute number,
2024,January,Odisha,wireless,Vodafone Idea,1478271,value in absolute number,
2024,January,Punjab,wireless,Vodafone Idea,6506089,value in absolute number,
2024,January,Rajasthan,wireless,Vodafone Idea,10788187,value in absolute number,
2024,January,Tamil Nadu,wireless,Vodafone Idea,15857377,value in absolute number,
2024,January,Uttar Pradesh (East),wireless,Vodafone Idea,17365697,value in absolute number,
2024,January,Uttar Pradesh (West),wireless,Vodafone Idea,15547610,value in absolute number,
2024,January,West Bengal,wireless,Vodafone Idea,13230448,value in absolute number,
2024,January,All India,wireless,Vodafone Idea,221526002,value in absolute number,
2024,January,Andhra Pradesh,wireless,BSNL,6509947,value in absolute number,
2024,January,Assam,wireless,BSNL,3130298,value in absolute number,
2024,January,Bihar,wireless,BSNL,5184286,value in absolute number,
2024,January,Delhi,wireless,BSNL,,value in absolute number,
2024,January,Gujarat,wireless,BSNL,3717156,value in absolute number,
2024,January,Haryana,wireless,BSNL,4367449,value in absolute number,
2024,January,Himachal Pradesh,wireless,BSNL,1522917,value in absolute number,
2024,January,Jammu and Kashmir,wireless,BSNL,794052,value in absolute number,
2024,January,Karnataka,wireless,BSNL,4226753,value in absolute number,
2024,January,Kerala,wireless,BSNL,9281824,value in absolute number,
2024,January,Kolkata,wireless,BSNL,1989503,value in absolute number,
2024,January,Madhya Pradesh,wireless,BSNL,4740747,value in absolute number,
2024,January,Maharashtra,wireless,BSNL,5879904,value in absolute number,
2024,January,Mumbai,wireless,BSNL,,value in absolute number,
2024,January,North East,wireless,BSNL,1244179,value in absolute number,
2024,January,Odisha,wireless,BSNL,5450059,value in absolute number,
2024,January,Punjab,wireless,BSNL,4153406,value in absolute number,
2024,January,Rajasthan,wireless,BSNL,5658798,value in absolute number,
2024,January,Tamil Nadu,wireless,BSNL,7485773,value in absolute number,
2024,January,Uttar Pradesh (East),wireless,BSNL,7983694,value in absolute number,
2024,January,Uttar Pradesh (West),wireless,BSNL,4927032,value in absolute number,
2024,January,West Bengal,wireless,BSNL,2346957,value in absolute number,
2024,January,All India,wireless,BSNL,90594734,value in absolute number,
2024,January,Andhra Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Assam,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Bihar,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Delhi,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Gujarat,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Haryana,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Himachal Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Jammu and Kashmir,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Karnataka,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Kerala,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Kolkata,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Madhya Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Maharashtra,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Mumbai,wireless,BSNL (VNOs),,value in absolute number,
2024,January,North East,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Odisha,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Punjab,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Rajasthan,wireless,BSNL (VNOs),,value in absolute number,
2024,January,Tamil Nadu,wireless,BSNL (VNOs),179740,value in absolute number,
2024,January,Uttar Pradesh (East),wireless,BSNL (VNOs),,value in absolute number,
2024,January,Uttar Pradesh (West),wireless,BSNL (VNOs),,value in absolute number,
2024,January,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2024,January,All India,wireless,BSNL (VNOs),179740,value in absolute number,
2024,January,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2024,January,Assam,wireless,MTNL,,value in absolute number,
2024,January,Bihar,wireless,MTNL,,value in absolute number,
2024,January,Delhi,wireless,MTNL,1686497,value in absolute number,
2024,January,Gujarat,wireless,MTNL,,value in absolute number,
2024,January,Haryana,wireless,MTNL,,value in absolute number,
2024,January,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2024,January,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2024,January,Karnataka,wireless,MTNL,,value in absolute number,
2024,January,Kerala,wireless,MTNL,,value in absolute number,
2024,January,Kolkata,wireless,MTNL,,value in absolute number,
2024,January,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2024,January,Maharashtra,wireless,MTNL,,value in absolute number,
2024,January,Mumbai,wireless,MTNL,247836,value in absolute number,
2024,January,North East,wireless,MTNL,,value in absolute number,
2024,January,Odisha,wireless,MTNL,,value in absolute number,
2024,January,Punjab,wireless,MTNL,,value in absolute number,
2024,January,Rajasthan,wireless,MTNL,,value in absolute number,
2024,January,Tamil Nadu,wireless,MTNL,,value in absolute number,
2024,January,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2024,January,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2024,January,West Bengal,wireless,MTNL,,value in absolute number,
2024,January,All India,wireless,MTNL,1934333,value in absolute number,
2024,January,Andhra Pradesh,wireless,Reliance Jio,32441781,value in absolute number,
2024,January,Assam,wireless,Reliance Jio,9453543,value in absolute number,
2024,January,Bihar,wireless,Reliance Jio,40493694,value in absolute number,
2024,January,Delhi,wireless,Reliance Jio,20005262,value in absolute number,
2024,January,Gujarat,wireless,Reliance Jio,29693099,value in absolute number,
2024,January,Haryana,wireless,Reliance Jio,8632256,value in absolute number,
2024,January,Himachal Pradesh,wireless,Reliance Jio,3340307,value in absolute number,
2024,January,Jammu and Kashmir,wireless,Reliance Jio,5099483,value in absolute number,
2024,January,Karnataka,wireless,Reliance Jio,23837825,value in absolute number,
2024,January,Kerala,wireless,Reliance Jio,10918889,value in absolute number,
2024,January,Kolkata,wireless,Reliance Jio,10853184,value in absolute number,
2024,January,Madhya Pradesh,wireless,Reliance Jio,42300730,value in absolute number,
2024,January,Maharashtra,wireless,Reliance Jio,43224553,value in absolute number,
2024,January,Mumbai,wireless,Reliance Jio,12918730,value in absolute number,
2024,January,North East,wireless,Reliance Jio,4220040,value in absolute number,
2024,January,Odisha,wireless,Reliance Jio,14982176,value in absolute number,
2024,January,Punjab,wireless,Reliance Jio,12021176,value in absolute number,
2024,January,Rajasthan,wireless,Reliance Jio,26524805,value in absolute number,
2024,January,Tamil Nadu,wireless,Reliance Jio,25606514,value in absolute number,
2024,January,Uttar Pradesh (East),wireless,Reliance Jio,39329936,value in absolute number,
2024,January,Uttar Pradesh (West),wireless,Reliance Jio,23987854,value in absolute number,
2024,January,West Bengal,wireless,Reliance Jio,24104708,value in absolute number,
2024,January,All India,wireless,Reliance Jio,463990545,value in absolute number,
2023,December,Andhra Pradesh,wireless,Bharti Airtel (Including Tata Tele.),33456471,value in absolute number,
2023,December,Assam,wireless,Bharti Airtel (Including Tata Tele.),11635040,value in absolute number,
2023,December,Bihar,wireless,Bharti Airtel (Including Tata Tele.),41196724,value in absolute number,
2023,December,Delhi,wireless,Bharti Airtel (Including Tata Tele.),17944995,value in absolute number,
2023,December,Gujarat,wireless,Bharti Airtel (Including Tata Tele.),11696221,value in absolute number,
2023,December,Haryana,wireless,Bharti Airtel (Including Tata Tele.),6913441,value in absolute number,
2023,December,Himachal Pradesh,wireless,Bharti Airtel (Including Tata Tele.),3565663,value in absolute number,
2023,December,Jammu and Kashmir,wireless,Bharti Airtel (Including Tata Tele.),5889912,value in absolute number,
2023,December,Karnataka,wireless,Bharti Airtel (Including Tata Tele.),31952810,value in absolute number,
2023,December,Kerala,wireless,Bharti Airtel (Including Tata Tele.),8472706,value in absolute number,
